INDEX,EMPRESA,CATEGORIA,DESCRIPCION,MONTO,FECHA
1875,SARMIENTO,INVERSION,VIAS Y OBRAS,18593195.0,2017-06-01
1876,SARMIENTO,OPERACION,COMBUSTIBLES Y ENERGIA,10754070.0,2017-06-01
1877,SARMIENTO,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,8195198.0,2017-06-01
1878,SARMIENTO,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,6103091.0,2017-06-01
1879,SARMIENTO,OPERACION,LIMPIEZA,434280.0,2017-06-01
1880,SARMIENTO,OPERACION,LOGISTICA DE RECAUDACION,855343.0,2017-06-01
1881,SARMIENTO,OPERACION,SEGURIDAD,26134544.0,2017-06-01
1882,SARMIENTO,OPERACION,SEGUROS,1919.0,2017-06-01
1883,SARMIENTO,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,1622070.0,2017-06-01
1884,SARMIENTO,PERSONAL,PERSONAL,268694185.0,2017-06-01
1885,BELGRANO SUR,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2017-05-01
1886,BELGRANO SUR,INVERSION,MATERIAL RODANTE,2333360.0,2017-05-01
1887,BELGRANO SUR,INVERSION,SENALES Y TELECOMUNICACIONES,0.0,2017-05-01
1888,BELGRANO SUR,INVERSION,VIAS Y OBRAS,14378450.0,2017-05-01
1889,BELGRANO SUR,OPERACION,COMBUSTIBLES Y ENERGIA,6132920.0,2017-05-01
1890,BELGRANO SUR,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,1514794.0,2017-05-01
1891,BELGRANO SUR,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,3068764.0,2017-05-01
1892,BELGRANO SUR,OPERACION,LIMPIEZA,341777.0,2017-05-01
1893,BELGRANO SUR,OPERACION,LOGISTICA DE RECAUDACION,741405.0,2017-05-01
1894,BELGRANO SUR,OPERACION,SEGURIDAD,5125889.0,2017-05-01
1895,BELGRANO SUR,OPERACION,SEGUROS,0.0,2017-05-01
1896,BELGRANO SUR,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,275822.0,2017-05-01
1897,BELGRANO SUR,PERSONAL,PERSONAL,111808913.0,2017-05-01
1898,MITRE,INVERSION,MANTENIMIENTO ELECTRICO,17773.0,2017-05-01
1899,MITRE,INVERSION,MATERIAL RODANTE,21962565.0,2017-05-01
1900,MITRE,INVERSION,SENALES Y TELECOMUNICACIONES,181789.0,2017-05-01
1901,MITRE,INVERSION,VIAS Y OBRAS,18053402.0,2017-05-01
1902,MITRE,OPERACION,COMBUSTIBLES Y ENERGIA,9725793.0,2017-05-01
1903,MITRE,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,9098690.0,2017-05-01
1904,MITRE,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,8045014.0,2017-05-01
1905,MITRE,OPERACION,LIMPIEZA,7973272.0,2017-05-01
1906,MITRE,OPERACION,LOGISTICA DE RECAUDACION,2150155.0,2017-05-01
1907,MITRE,OPERACION,SEGURIDAD,10908102.0,2017-05-01
1908,MITRE,OPERACION,SEGUROS,0.0,2017-05-01
1909,MITRE,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,554815.0,2017-05-01
1910,MITRE,PERSONAL,PERSONAL,254820746.0,2017-05-01
1911,ROCA,INVERSION,MANTENIMIENTO ELECTRICO,6144004.0,2017-05-01
1912,ROCA,INVERSION,MATERIAL RODANTE,4923791.0,2017-05-01
1913,ROCA,INVERSION,SENALES Y TELECOMUNICACIONES,2143073.0,2017-05-01
1914,ROCA,INVERSION,VIAS Y OBRAS,27116069.0,2017-05-01
1915,ROCA,OPERACION,COMBUSTIBLES Y ENERGIA,17358341.0,2017-05-01
1916,ROCA,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,1750150.0,2017-05-01
1917,ROCA,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,11434319.0,2017-05-01
1918,ROCA,OPERACION,LIMPIEZA,1261677.0,2017-05-01
1919,ROCA,OPERACION,LOGISTICA DE RECAUDACION,2702769.0,2017-05-01
1920,ROCA,OPERACION,SEGURIDAD,5846884.0,2017-05-01
1921,ROCA,OPERACION,SEGUROS,0.0,2017-05-01
1922,ROCA,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,135060.0,2017-05-01
1923,ROCA,PERSONAL,PERSONAL,353650261.0,2017-05-01
1924,SAN MARTIN,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2017-05-01
1925,SAN MARTIN,INVERSION,MATERIAL RODANTE,8962927.0,2017-05-01
1926,SAN MARTIN,INVERSION,SENALES Y TELECOMUNICACIONES,2596585.0,2017-05-01
1927,SAN MARTIN,INVERSION,VIAS Y OBRAS,9750997.0,2017-05-01
1928,SAN MARTIN,OPERACION,COMBUSTIBLES Y ENERGIA,12486107.0,2017-05-01
1929,SAN MARTIN,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,1966097.0,2017-05-01
1930,SAN MARTIN,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,4522487.0,2017-05-01
1931,SAN MARTIN,OPERACION,LIMPIEZA,935487.0,2017-05-01
1932,SAN MARTIN,OPERACION,LOGISTICA DE RECAUDACION,2245133.0,2017-05-01
1933,SAN MARTIN,OPERACION,SEGURIDAD,9335329.0,2017-05-01
1934,SAN MARTIN,OPERACION,SEGUROS,0.0,2017-05-01
1935,SAN MARTIN,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,1771291.0,2017-05-01
1936,SAN MARTIN,PERSONAL,PERSONAL,149820797.0,2017-05-01
1937,SARMIENTO,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2017-05-01
1938,SARMIENTO,INVERSION,MATERIAL RODANTE,30321996.0,2017-05-01
1939,SARMIENTO,INVERSION,SENALES Y TELECOMUNICACIONES,0.0,2017-05-01
1940,SARMIENTO,INVERSION,VIAS Y OBRAS,19364421.0,2017-05-01
1941,SARMIENTO,OPERACION,COMBUSTIBLES Y ENERGIA,10621417.0,2017-05-01
1942,SARMIENTO,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,1659989.0,2017-05-01
1943,SARMIENTO,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,2983830.0,2017-05-01
1944,SARMIENTO,OPERACION,LIMPIEZA,5065687.0,2017-05-01
1945,SARMIENTO,OPERACION,LOGISTICA DE RECAUDACION,2341011.0,2017-05-01
1946,SARMIENTO,OPERACION,SEGURIDAD,7688346.0,2017-05-01
1947,SARMIENTO,OPERACION,SEGUROS,0.0,2017-05-01
1948,SARMIENTO,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,23671.0,2017-05-01
1949,SARMIENTO,PERSONAL,PERSONAL,193285101.0,2017-05-01
1950,BELGRANO SUR,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2017-04-01
1951,BELGRANO SUR,INVERSION,MATERIAL RODANTE,1123742.0,2017-04-01
1952,BELGRANO SUR,INVERSION,SENALES Y TELECOMUNICACIONES,1373078.0,2017-04-01
1953,BELGRANO SUR,INVERSION,VIAS Y OBRAS,8064058.0,2017-04-01
1954,BELGRANO SUR,OPERACION,COMBUSTIBLES Y ENERGIA,6602590.0,2017-04-01
1955,BELGRANO SUR,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,3428933.0,2017-04-01
1956,BELGRANO SUR,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,4468510.0,2017-04-01
1957,BELGRANO SUR,OPERACION,LIMPIEZA,486777.0,2017-04-01
1958,BELGRANO SUR,OPERACION,LOGISTICA DE RECAUDACION,2618257.0,2017-04-01
1959,BELGRANO SUR,OPERACION,SEGURIDAD,123303.0,2017-04-01
1960,BELGRANO SUR,OPERACION,SEGUROS,1237.0,2017-04-01
1961,BELGRANO SUR,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,659936.0,2017-04-01
1962,BELGRANO SUR,PERSONAL,PERSONAL,109174163.0,2017-04-01
1963,MITRE,INVERSION,MANTENIMIENTO ELECTRICO,7869.0,2017-04-01
1964,MITRE,INVERSION,MATERIAL RODANTE,7553093.0,2017-04-01
1965,MITRE,INVERSION,SENALES Y TELECOMUNICACIONES,0.0,2017-04-01
1966,MITRE,INVERSION,VIAS Y OBRAS,81417922.0,2017-04-01
1967,MITRE,OPERACION,COMBUSTIBLES Y ENERGIA,10720403.0,2017-04-01
1968,MITRE,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,6840469.0,2017-04-01
1969,MITRE,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,6569640.0,2017-04-01
1970,MITRE,OPERACION,LIMPIEZA,1591155.0,2017-04-01
1971,MITRE,OPERACION,LOGISTICA DE RECAUDACION,1169838.0,2017-04-01
1972,MITRE,OPERACION,SEGURIDAD,7547557.0,2017-04-01
1973,MITRE,OPERACION,SEGUROS,8295.0,2017-04-01
1974,MITRE,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,527397.0,2017-04-01
1975,MITRE,PERSONAL,PERSONAL,248015814.0,2017-04-01
1976,ROCA,INVERSION,MANTENIMIENTO ELECTRICO,13108772.0,2017-04-01
1977,ROCA,INVERSION,MATERIAL RODANTE,1292787.0,2017-04-01
1978,ROCA,INVERSION,SENALES Y TELECOMUNICACIONES,14694.0,2017-04-01
1979,ROCA,INVERSION,VIAS Y OBRAS,36242376.0,2017-04-01
1980,ROCA,OPERACION,COMBUSTIBLES Y ENERGIA,17782505.0,2017-04-01
1981,ROCA,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,9182860.0,2017-04-01
1982,ROCA,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,11380477.0,2017-04-01
1983,ROCA,OPERACION,LIMPIEZA,1283030.0,2017-04-01
1984,ROCA,OPERACION,LOGISTICA DE RECAUDACION,2784583.0,2017-04-01
1985,ROCA,OPERACION,SEGURIDAD,1675352.0,2017-04-01
1986,ROCA,OPERACION,SEGUROS,43821.0,2017-04-01
1987,ROCA,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,925028.0,2017-04-01
1988,ROCA,PERSONAL,PERSONAL,346028465.0,2017-04-01
1989,SAN MARTIN,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2017-04-01
1990,SAN MARTIN,INVERSION,MATERIAL RODANTE,1810826.0,2017-04-01
1991,SAN MARTIN,INVERSION,SENALES Y TELECOMUNICACIONES,0.0,2017-04-01
1992,SAN MARTIN,INVERSION,VIAS Y OBRAS,22646678.0,2017-04-01
1993,SAN MARTIN,OPERACION,COMBUSTIBLES Y ENERGIA,11850427.0,2017-04-01
1994,SAN MARTIN,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,19250574.0,2017-04-01
1995,SAN MARTIN,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,3721102.0,2017-04-01
1996,SAN MARTIN,OPERACION,LIMPIEZA,951030.0,2017-04-01
1997,SAN MARTIN,OPERACION,LOGISTICA DE RECAUDACION,1020319.0,2017-04-01
1998,SAN MARTIN,OPERACION,SEGURIDAD,8442199.0,2017-04-01
1999,SAN MARTIN,OPERACION,SEGUROS,0.0,2017-04-01
2000,SAN MARTIN,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,418892.0,2017-04-01
2001,SAN MARTIN,PERSONAL,PERSONAL,143559373.0,2017-04-01
2002,SARMIENTO,INVERSION,MANTENIMIENTO ELECTRICO,7505.0,2017-04-01
2003,SARMIENTO,INVERSION,MATERIAL RODANTE,11622552.0,2017-04-01
2004,SARMIENTO,INVERSION,SENALES Y TELECOMUNICACIONES,106494.0,2017-04-01
2005,SARMIENTO,INVERSION,VIAS Y OBRAS,12598455.0,2017-04-01
2006,SARMIENTO,OPERACION,COMBUSTIBLES Y ENERGIA,11247751.0,2017-04-01
2007,SARMIENTO,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,6938229.0,2017-04-01
2008,SARMIENTO,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,3679661.0,2017-04-01
2009,SARMIENTO,OPERACION,LIMPIEZA,970225.0,2017-04-01
2010,SARMIENTO,OPERACION,LOGISTICA DE RECAUDACION,848431.0,2017-04-01
2011,SARMIENTO,OPERACION,SEGURIDAD,12768642.0,2017-04-01
2012,SARMIENTO,OPERACION,SEGUROS,2911.0,2017-04-01
2013,SARMIENTO,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,481430.0,2017-04-01
2014,SARMIENTO,PERSONAL,PERSONAL,180964627.0,2017-04-01
2015,BELGRANO SUR,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2017-03-01
2016,BELGRANO SUR,INVERSION,MATERIAL RODANTE,2783970.0,2017-03-01
2017,BELGRANO SUR,INVERSION,SENALES Y TELECOMUNICACIONES,0.0,2017-03-01
2018,BELGRANO SUR,INVERSION,VIAS Y OBRAS,17537266.0,2017-03-01
2019,BELGRANO SUR,OPERACION,COMBUSTIBLES Y ENERGIA,6584552.0,2017-03-01
2020,BELGRANO SUR,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,2734160.0,2017-03-01
2021,BELGRANO SUR,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,9466186.0,2017-03-01
2022,BELGRANO SUR,OPERACION,LIMPIEZA,276795.0,2017-03-01
2023,BELGRANO SUR,OPERACION,LOGISTICA DE RECAUDACION,0.0,2017-03-01
2024,BELGRANO SUR,OPERACION,SEGURIDAD,2510183.0,2017-03-01
2025,BELGRANO SUR,OPERACION,SEGUROS,0.0,2017-03-01
2026,BELGRANO SUR,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,707548.0,2017-03-01
2027,BELGRANO SUR,PERSONAL,PERSONAL,117498686.0,2017-03-01
2028,MITRE,INVERSION,MANTENIMIENTO ELECTRICO,43634.0,2017-03-01
2029,MITRE,INVERSION,MATERIAL RODANTE,15963555.0,2017-03-01
2030,MITRE,INVERSION,SENALES Y TELECOMUNICACIONES,8738.0,2017-03-01
2031,MITRE,INVERSION,VIAS Y OBRAS,46129980.0,2017-03-01
2032,MITRE,OPERACION,COMBUSTIBLES Y ENERGIA,8975652.0,2017-03-01
2033,MITRE,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,5928666.0,2017-03-01
2034,MITRE,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,6823121.0,2017-03-01
2035,MITRE,OPERACION,LIMPIEZA,3253047.0,2017-03-01
2036,MITRE,OPERACION,LOGISTICA DE RECAUDACION,24372.0,2017-03-01
2037,MITRE,OPERACION,SEGURIDAD,6185059.0,2017-03-01
2038,MITRE,OPERACION,SEGUROS,15200.0,2017-03-01
2039,MITRE,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,396963.0,2017-03-01
2040,MITRE,PERSONAL,PERSONAL,266741937.0,2017-03-01
2041,ROCA,INVERSION,MANTENIMIENTO ELECTRICO,11483129.0,2017-03-01
2042,ROCA,INVERSION,MATERIAL RODANTE,2123465.0,2017-03-01
2043,ROCA,INVERSION,SENALES Y TELECOMUNICACIONES,31339.0,2017-03-01
2044,ROCA,INVERSION,VIAS Y OBRAS,85453924.0,2017-03-01
2045,ROCA,OPERACION,COMBUSTIBLES Y ENERGIA,19748603.0,2017-03-01
2046,ROCA,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,917099.0,2017-03-01
2047,ROCA,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,9301388.0,2017-03-01
2048,ROCA,OPERACION,LIMPIEZA,966056.0,2017-03-01
2049,ROCA,OPERACION,LOGISTICA DE RECAUDACION,2785566.0,2017-03-01
2050,ROCA,OPERACION,SEGURIDAD,5900631.0,2017-03-01
2051,ROCA,OPERACION,SEGUROS,42372.0,2017-03-01
2052,ROCA,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,892061.0,2017-03-01
2053,ROCA,PERSONAL,PERSONAL,344171349.0,2017-03-01
2054,SAN MARTIN,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2017-03-01
2055,SAN MARTIN,INVERSION,MATERIAL RODANTE,4133706.0,2017-03-01
2056,SAN MARTIN,INVERSION,SENALES Y TELECOMUNICACIONES,7194.0,2017-03-01
2057,SAN MARTIN,INVERSION,VIAS Y OBRAS,6917261.0,2017-03-01
2058,SAN MARTIN,OPERACION,COMBUSTIBLES Y ENERGIA,12487545.0,2017-03-01
2059,SAN MARTIN,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,251478.0,2017-03-01
2060,SAN MARTIN,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,6687025.0,2017-03-01
2061,SAN MARTIN,OPERACION,LIMPIEZA,163531.0,2017-03-01
2062,SAN MARTIN,OPERACION,LOGISTICA DE RECAUDACION,1020319.0,2017-03-01
2063,SAN MARTIN,OPERACION,SEGURIDAD,10048941.0,2017-03-01
2064,SAN MARTIN,OPERACION,SEGUROS,0.0,2017-03-01
2065,SAN MARTIN,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,982219.0,2017-03-01
2066,SAN MARTIN,PERSONAL,PERSONAL,142935936.0,2017-03-01
2067,SARMIENTO,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2017-03-01
2068,SARMIENTO,INVERSION,MATERIAL RODANTE,18991354.0,2017-03-01
2069,SARMIENTO,INVERSION,SENALES Y TELECOMUNICACIONES,0.0,2017-03-01
2070,SARMIENTO,INVERSION,VIAS Y OBRAS,9318589.0,2017-03-01
2071,SARMIENTO,OPERACION,COMBUSTIBLES Y ENERGIA,11543869.0,2017-03-01
2072,SARMIENTO,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,3478251.0,2017-03-01
2073,SARMIENTO,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,4958527.0,2017-03-01
2074,SARMIENTO,OPERACION,LIMPIEZA,334146.0,2017-03-01
2075,SARMIENTO,OPERACION,LOGISTICA DE RECAUDACION,848431.0,2017-03-01
2076,SARMIENTO,OPERACION,SEGURIDAD,1874659.0,2017-03-01
2077,SARMIENTO,OPERACION,SEGUROS,15562.0,2017-03-01
2078,SARMIENTO,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,831237.0,2017-03-01
2079,SARMIENTO,PERSONAL,PERSONAL,188455750.0,2017-03-01
2080,BELGRANO SUR,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2017-02-01
2081,BELGRANO SUR,INVERSION,MATERIAL RODANTE,2172052.0,2017-02-01
2082,BELGRANO SUR,INVERSION,SENALES Y TELECOMUNICACIONES,0.0,2017-02-01
2083,BELGRANO SUR,INVERSION,VIAS Y OBRAS,5631972.0,2017-02-01
2084,BELGRANO SUR,OPERACION,COMBUSTIBLES Y ENERGIA,5295865.0,2017-02-01
2085,BELGRANO SUR,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,2195438.0,2017-02-01
2086,BELGRANO SUR,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,2107153.0,2017-02-01
2087,BELGRANO SUR,OPERACION,LIMPIEZA,233541.0,2017-02-01
2088,BELGRANO SUR,OPERACION,LOGISTICA DE RECAUDACION,37190.0,2017-02-01
2089,BELGRANO SUR,OPERACION,SEGURIDAD,0.0,2017-02-01
2090,BELGRANO SUR,OPERACION,SEGUROS,0.0,2017-02-01
2091,BELGRANO SUR,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,100267.0,2017-02-01
2092,BELGRANO SUR,PERSONAL,PERSONAL,115767764.0,2017-02-01
2093,MITRE,INVERSION,MANTENIMIENTO ELECTRICO,176983.0,2017-02-01
2094,MITRE,INVERSION,MATERIAL RODANTE,830110.0,2017-02-01
2095,MITRE,INVERSION,SENALES Y TELECOMUNICACIONES,12116.0,2017-02-01
2096,MITRE,INVERSION,VIAS Y OBRAS,27106047.0,2017-02-01
2097,MITRE,OPERACION,COMBUSTIBLES Y ENERGIA,11095392.0,2017-02-01
2098,MITRE,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,6949119.0,2017-02-01
2099,MITRE,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,4048820.0,2017-02-01
2100,MITRE,OPERACION,LIMPIEZA,3012080.0,2017-02-01
2101,MITRE,OPERACION,LOGISTICA DE RECAUDACION,1064410.0,2017-02-01
2102,MITRE,OPERACION,SEGURIDAD,3554530.0,2017-02-01
2103,MITRE,OPERACION,SEGUROS,6295.0,2017-02-01
2104,MITRE,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,413049.0,2017-02-01
2105,MITRE,PERSONAL,PERSONAL,253592812.0,2017-02-01
2106,ROCA,INVERSION,MANTENIMIENTO ELECTRICO,7765976.0,2017-02-01
2107,ROCA,INVERSION,MATERIAL RODANTE,4522282.0,2017-02-01
2108,ROCA,INVERSION,SENALES Y TELECOMUNICACIONES,116898.0,2017-02-01
2109,ROCA,INVERSION,VIAS Y OBRAS,10136417.0,2017-02-01
2110,ROCA,OPERACION,COMBUSTIBLES Y ENERGIA,17290530.0,2017-02-01
2111,ROCA,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,11414884.0,2017-02-01
2112,ROCA,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,5923460.0,2017-02-01
2113,ROCA,OPERACION,LIMPIEZA,531942.0,2017-02-01
2114,ROCA,OPERACION,LOGISTICA DE RECAUDACION,0.0,2017-02-01
2115,ROCA,OPERACION,SEGURIDAD,0.0,2017-02-01
2116,ROCA,OPERACION,SEGUROS,4144.0,2017-02-01
2117,ROCA,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,1260455.0,2017-02-01
2118,ROCA,PERSONAL,PERSONAL,361782824.0,2017-02-01
2119,SAN MARTIN,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2017-02-01
2120,SAN MARTIN,INVERSION,MATERIAL RODANTE,2843598.0,2017-02-01
2121,SAN MARTIN,INVERSION,SENALES Y TELECOMUNICACIONES,118612.0,2017-02-01
2122,SAN MARTIN,INVERSION,VIAS Y OBRAS,7461716.0,2017-02-01
2123,SAN MARTIN,OPERACION,COMBUSTIBLES Y ENERGIA,11469833.0,2017-02-01
2124,SAN MARTIN,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,8947487.0,2017-02-01
2125,SAN MARTIN,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,2592449.0,2017-02-01
2126,SAN MARTIN,OPERACION,LIMPIEZA,618779.0,2017-02-01
2127,SAN MARTIN,OPERACION,LOGISTICA DE RECAUDACION,1020319.0,2017-02-01
2128,SAN MARTIN,OPERACION,SEGURIDAD,0.0,2017-02-01
2129,SAN MARTIN,OPERACION,SEGUROS,4617.0,2017-02-01
2130,SAN MARTIN,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,3299304.0,2017-02-01
2131,SAN MARTIN,PERSONAL,PERSONAL,151140125.0,2017-02-01
2132,SARMIENTO,INVERSION,MANTENIMIENTO ELECTRICO,127296.0,2017-02-01
2133,SARMIENTO,INVERSION,MATERIAL RODANTE,2692888.0,2017-02-01
2134,SARMIENTO,INVERSION,SENALES Y TELECOMUNICACIONES,87976.0,2017-02-01
2135,SARMIENTO,INVERSION,VIAS Y OBRAS,9805410.0,2017-02-01
2136,SARMIENTO,OPERACION,COMBUSTIBLES Y ENERGIA,12522852.0,2017-02-01
2137,SARMIENTO,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,739723.0,2017-02-01
2138,SARMIENTO,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,1357063.0,2017-02-01
2139,SARMIENTO,OPERACION,LIMPIEZA,2551843.0,2017-02-01
2140,SARMIENTO,OPERACION,LOGISTICA DE RECAUDACION,848431.0,2017-02-01
2141,SARMIENTO,OPERACION,SEGURIDAD,14269258.0,2017-02-01
2142,SARMIENTO,OPERACION,SEGUROS,212934.0,2017-02-01
2143,SARMIENTO,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,394952.0,2017-02-01
2144,SARMIENTO,PERSONAL,PERSONAL,193073316.0,2017-02-01
2145,BELGRANO SUR,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2017-01-01
2146,BELGRANO SUR,INVERSION,MATERIAL RODANTE,801491.0,2017-01-01
2147,BELGRANO SUR,INVERSION,SENALES Y TELECOMUNICACIONES,0.0,2017-01-01
2148,BELGRANO SUR,INVERSION,VIAS Y OBRAS,17990446.0,2017-01-01
2149,BELGRANO SUR,OPERACION,COMBUSTIBLES Y ENERGIA,5293472.0,2017-01-01
2150,BELGRANO SUR,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,168484.0,2017-01-01
2151,BELGRANO SUR,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,3509397.0,2017-01-01
2152,BELGRANO SUR,OPERACION,LIMPIEZA,417947.0,2017-01-01
2153,BELGRANO SUR,OPERACION,LOGISTICA DE RECAUDACION,0.0,2017-01-01
2154,BELGRANO SUR,OPERACION,SEGURIDAD,958242.0,2017-01-01
2155,BELGRANO SUR,OPERACION,SEGUROS,0.0,2017-01-01
2156,BELGRANO SUR,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,293719.0,2017-01-01
2157,BELGRANO SUR,PERSONAL,PERSONAL,114900186.0,2017-01-01
2158,MITRE,INVERSION,MANTENIMIENTO ELECTRICO,9979.0,2017-01-01
2159,MITRE,INVERSION,MATERIAL RODANTE,1240087.0,2017-01-01
2160,MITRE,INVERSION,SENALES Y TELECOMUNICACIONES,23418.0,2017-01-01
2161,MITRE,INVERSION,VIAS Y OBRAS,21857931.0,2017-01-01
2162,MITRE,OPERACION,COMBUSTIBLES Y ENERGIA,10915437.0,2017-01-01
2163,MITRE,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,448729.0,2017-01-01
2164,MITRE,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,16341781.0,2017-01-01
2165,MITRE,OPERACION,LIMPIEZA,3251738.0,2017-01-01
2166,MITRE,OPERACION,LOGISTICA DE RECAUDACION,0.0,2017-01-01
2167,MITRE,OPERACION,SEGURIDAD,9545756.0,2017-01-01
2168,MITRE,OPERACION,SEGUROS,2975.0,2017-01-01
2169,MITRE,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,535731.0,2017-01-01
2170,MITRE,PERSONAL,PERSONAL,248406304.0,2017-01-01
2171,ROCA,INVERSION,MANTENIMIENTO ELECTRICO,8316664.0,2017-01-01
2172,ROCA,INVERSION,MATERIAL RODANTE,2557781.0,2017-01-01
2173,ROCA,INVERSION,SENALES Y TELECOMUNICACIONES,313844.0,2017-01-01
2174,ROCA,INVERSION,VIAS Y OBRAS,20593526.0,2017-01-01
2175,ROCA,OPERACION,COMBUSTIBLES Y ENERGIA,19249342.0,2017-01-01
2176,ROCA,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,496764.0,2017-01-01
2177,ROCA,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,9029189.0,2017-01-01
2178,ROCA,OPERACION,LIMPIEZA,1051330.0,2017-01-01
2179,ROCA,OPERACION,LOGISTICA DE RECAUDACION,2785566.0,2017-01-01
2180,ROCA,OPERACION,SEGURIDAD,684458.0,2017-01-01
2181,ROCA,OPERACION,SEGUROS,6552.0,2017-01-01
2182,ROCA,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,660266.0,2017-01-01
2183,ROCA,PERSONAL,PERSONAL,350618390.0,2017-01-01
2184,SAN MARTIN,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2017-01-01
2185,SAN MARTIN,INVERSION,MATERIAL RODANTE,973338.0,2017-01-01
